5	115
5.02	117
5.04	117
5.06	142
5.08	133
5.1	123
5.12	113
5.14	121
5.16	123
5.18	120
5.2	110
5.22	132
5.24	117
5.26	101
5.28	96
5.3	115
5.32	102
5.34	120
5.36	101
5.38	113
5.4	97
5.42	99
5.44	109
5.46	99
5.48	122
5.5	104
5.52	98
5.54	101
5.56	95
5.58	127
5.6	118
5.62	95
5.64	100
5.66	97
5.68	100
5.7	122
5.72	101
5.74	99
5.76	102
5.78	82
5.8	104
5.82	119
5.84	102
5.86	86
5.88	99
5.9	101
5.92	102
5.94	95
5.96	103
5.98	78
6	93
6.02	97
6.04	112
6.06	119
6.08	109
6.1	100
6.12	103
6.14	93
6.16	90
6.18	67
6.2	96
6.22	79
6.24	92
6.26	83
6.28	106
6.3	91
6.32	91
6.34	96
6.36	84
6.38	94
6.4	90
6.42	89
6.44	89
6.46	89
6.48	84
6.5	99
6.52	77
6.54	80
6.56	87
6.58	86
6.6	88
6.62	93
6.64	99
6.66	81
6.68	82
6.7	76
6.72	90
6.74	92
6.76	70
6.78	95
6.8	91
6.82	84
6.84	79
6.86	98
6.88	93
6.9	83
6.92	78
6.94	113
6.96	74
6.98	84
7	82
7.02	64
7.04	74
7.06	81
7.08	71
7.1	74
7.12	79
7.14	73
7.16	96
7.18	82
7.2	80
7.22	67
7.24	88
7.26	81
7.28	72
7.3	81
7.32	68
7.34	63
7.36	69
7.38	69
7.4	63
7.42	65
7.44	77
7.46	62
7.48	66
7.5	83
7.52	65
7.54	78
7.56	76
7.58	85
7.6	79
7.62	89
7.64	60
7.66	71
7.68	74
7.7	60
7.72	50
7.74	81
7.76	65
7.78	71
7.8	59
7.82	64
7.84	77
7.86	62
7.88	61
7.9	68
7.92	61
7.94	61
7.96	64
7.98	63
8	71
8.02	76
8.04	53
8.06	63
8.08	50
8.1	61
8.12	69
8.14	71
8.16	80
8.18	51
8.2	64
8.22	76
8.24	55
8.26	68
8.28	62
8.3	55
8.32	57
8.34	64
8.36	59
8.38	66
8.4	68
8.42	79
8.44	70
8.46	66
8.48	67
8.5	68
8.52	48
8.54	70
8.56	61
8.58	56
8.6	53
8.62	50
8.64	70
8.66	58
8.68	46
8.7	54
8.72	64
8.74	50
8.76	59
8.78	71
8.8	54
8.82	64
8.84	57
8.86	65
8.88	70
8.9	73
8.92	57
8.94	65
8.96	64
8.98	46
9	65
9.02	77
9.04	61
9.06	40
9.08	66
9.1	52
9.12	66
9.14	72
9.16	72
9.18	59
9.2	60
9.22	55
9.24	61
9.26	54
9.28	63
9.3	64
9.32	57
9.34	71
9.36	58
9.38	62
9.4	70
9.42	50
9.44	62
9.46	63
9.48	59
9.5	58
9.52	47
9.54	59
9.56	62
9.58	60
9.6	55
9.62	56
9.64	54
9.66	58
9.68	42
9.7	61
9.72	59
9.74	53
9.76	56
9.78	52
9.8	61
9.82	62
9.84	56
9.86	57
9.88	71
9.9	44
9.92	44
9.94	49
9.96	50
9.98	51
10	57
10.02	56
10.04	63
10.06	56
10.08	49
10.1	56
10.12	61
10.14	45
10.16	46
10.18	43
10.2	47
10.22	55
10.24	53
10.26	68
10.28	58
10.3	50
10.32	58
10.34	44
10.36	65
10.38	46
10.4	52
10.42	55
10.44	52
10.46	80
10.48	60
10.5	55
10.52	62
10.54	50
10.56	46
10.58	59
10.6	50
10.62	46
10.64	56
10.66	54
10.68	51
10.7	48
10.72	45
10.74	61
10.76	50
10.78	60
10.8	53
10.82	59
10.84	65
10.86	42
10.88	62
10.9	65
10.92	49
10.94	55
10.96	59
10.98	43
11	57
11.02	58
11.04	40
11.06	54
11.08	43
11.1	42
11.12	60
11.14	65
11.16	51
11.18	44
11.2	45
11.22	42
11.24	58
11.26	40
11.28	46
11.3	70
11.32	52
11.34	44
11.36	52
11.38	45
11.4	35
11.42	45
11.44	47
11.46	49
11.48	45
11.5	54
11.52	48
11.54	52
11.56	46
11.58	48
11.6	48
11.62	56
11.64	47
11.66	56
11.68	52
11.7	41
11.72	43
11.74	39
11.76	52
11.78	42
11.8	49
11.82	49
11.84	38
11.86	39
11.88	45
11.9	39
11.92	43
11.94	40
11.96	47
11.98	39
12	52
12.02	35
12.04	36
12.06	34
12.08	37
12.1	47
12.12	46
12.14	40
12.16	52
12.18	48
12.2	47
12.22	38
12.24	47
12.26	40
12.28	39
12.3	36
12.32	47
12.34	33
12.36	33
12.38	31
12.4	38
12.42	49
12.44	40
12.46	45
12.48	34
12.5	39
12.52	32
12.54	38
12.56	48
12.58	47
12.6	37
12.62	36
12.64	28
12.66	39
12.68	53
12.7	48
12.72	31
12.74	42
12.76	41
12.78	30
12.8	32
12.82	27
12.84	43
12.86	52
12.88	38
12.9	34
12.92	34
12.94	42
12.96	30
12.98	42
13	23
13.02	41
13.04	49
13.06	41
13.08	35
13.1	35
13.12	44
13.14	40
13.16	39
13.18	40
13.2	36
13.22	33
13.24	35
13.26	43
13.28	40
13.3	42
13.32	34
13.34	41
13.36	37
13.38	42
13.4	28
13.42	40
13.44	31
13.46	41
13.48	31
13.5	48
13.52	39
13.54	33
13.56	35
13.58	35
13.6	34
13.62	28
13.64	29
13.66	44
13.68	21
13.7	22
13.72	43
13.74	37
13.76	38
13.78	24
13.8	33
13.82	34
13.84	35
13.86	33
13.88	24
13.9	23
13.92	31
13.94	36
13.96	26
13.98	29
14	38
14.02	33
14.04	30
14.06	29
14.08	37
14.1	32
14.12	24
14.14	29
14.16	28
14.18	31
14.2	33
14.22	33
14.24	30
14.26	28
14.28	26
14.3	32
14.32	31
14.34	28
14.36	37
14.38	25
14.4	33
14.42	24
14.44	37
14.46	22
14.48	31
14.5	28
14.52	25
14.54	36
14.56	31
14.58	35
14.6	31
14.62	31
14.64	22
14.66	18
14.68	27
14.7	31
14.72	34
14.74	35
14.76	25
14.78	27
14.8	20
14.82	31
14.84	20
14.86	33
14.88	23
14.9	35
14.92	38
14.94	28
14.96	20
14.98	23
15	26
15.02	23
15.04	30
15.06	19
15.08	39
15.1	29
15.12	25
15.14	37
15.16	28
15.18	27
15.2	21
15.22	34
15.24	23
15.26	38
15.28	26
15.3	30
15.32	21
15.34	24
15.36	23
15.38	26
15.4	24
15.42	22
15.44	29
15.46	29
15.48	25
15.5	24
15.52	31
15.54	20
15.56	28
15.58	29
15.6	32
15.62	28
15.64	20
15.66	26
15.68	23
15.7	25
15.72	35
15.74	29
15.76	17
15.78	24
15.8	33
15.82	31
15.84	27
15.86	29
15.88	25
15.9	31
15.92	22
15.94	19
15.96	20
15.98	23
16	24
16.02	22
16.04	28
16.06	24
16.08	22
16.1	14
16.12	21
16.14	35
16.16	21
16.18	25
16.2	24
16.22	30
16.24	21
16.26	23
16.28	24
16.3	17
16.32	15
16.34	27
16.36	26
16.38	21
16.4	16
16.42	25
16.44	30
16.46	27
16.48	23
16.5	14
16.52	18
16.54	21
16.56	30
16.58	24
16.6	28
16.62	18
16.64	28
16.66	25
16.68	26
16.7	25
16.72	26
16.74	21
16.76	25
16.78	21
16.8	36
16.82	22
16.84	32
16.86	21
16.88	17
16.9	16
16.92	29
16.94	16
16.96	20
16.98	19
17	21
17.02	21
17.04	22
17.06	20
17.08	19
17.1	17
17.12	27
17.14	28
17.16	22
17.18	21
17.2	25
17.22	22
17.24	25
17.26	24
17.28	17
17.3	19
17.32	20
17.34	25
17.36	32
17.38	20
17.4	16
17.42	28
17.44	17
17.46	21
17.48	26
17.5	12
17.52	18
17.54	20
17.56	16
17.58	25
17.6	27
17.62	20
17.64	24
17.66	15
17.68	14
17.7	23
17.72	25
17.74	25
17.76	12
17.78	24
17.8	21
17.82	21
17.84	11
17.86	19
17.88	23
17.9	19
17.92	26
17.94	26
17.96	19
17.98	30
18	15
18.02	14
18.04	16
18.06	21
18.08	14
18.1	28
18.12	22
18.14	25
18.16	17
18.18	20
18.2	24
18.22	25
18.24	18
18.26	25
18.28	21
18.3	16
18.32	18
18.34	19
18.36	16
18.38	15
18.4	16
18.42	26
18.44	21
18.46	18
18.48	16
18.5	26
18.52	9
18.54	14
18.56	23
18.58	18
18.6	22
18.62	17
18.64	15
18.66	23
18.68	12
18.7	19
18.72	21
18.74	21
18.76	17
18.78	16
18.8	21
18.82	18
18.84	14
18.86	18
18.88	10
18.9	18
18.92	25
18.94	15
18.96	9
18.98	18
19	20
19.02	18
19.04	17
19.06	23
19.08	25
19.1	15
19.12	17
19.14	24
19.16	14
19.18	19
19.2	18
19.22	25
19.24	15
19.26	22
19.28	17
19.3	14
19.32	21
19.34	18
19.36	20
19.38	19
19.4	16
19.42	13
19.44	18
19.46	23
19.48	7
19.5	22
19.52	15
19.54	15
19.56	16
19.58	19
19.6	13
19.62	20
19.64	13
19.66	19
19.68	10
19.7	18
19.72	19
19.74	12
19.76	16
19.78	15
19.8	13
19.82	17
19.84	16
19.86	13
19.88	16
19.9	20
19.92	15
19.94	17
19.96	24
19.98	16
20	23
20.02	12
20.04	14
20.06	18
20.08	11
20.1	13
20.12	17
20.14	11
20.16	16
20.18	12
20.2	11
20.22	13
20.24	13
20.26	19
20.28	17
20.3	11
20.32	24
20.34	23
20.36	19
20.38	16
20.4	10
20.42	16
20.44	18
20.46	19
20.48	15
20.5	9
20.52	18
20.54	10
20.56	21
20.58	17
20.6	15
20.62	12
20.64	21
20.66	11
20.68	13
20.7	20
20.72	13
20.74	17
20.76	16
