5	134
5.02	103
5.04	128
5.06	121
5.08	128
5.1	117
5.12	135
5.14	112
5.16	108
5.18	119
5.2	112
5.22	133
5.24	137
5.26	120
5.28	116
5.3	110
5.32	119
5.34	126
5.36	129
5.38	110
5.4	104
5.42	104
5.44	95
5.46	114
5.48	109
5.5	110
5.52	108
5.54	118
5.56	108
5.58	114
5.6	105
5.62	119
5.64	107
5.66	114
5.68	102
5.7	98
5.72	95
5.74	108
5.76	111
5.78	105
5.8	111
5.82	104
5.84	108
5.86	96
5.88	93
5.9	102
5.92	98
5.94	112
5.96	102
5.98	89
6	107
6.02	92
6.04	98
6.06	102
6.08	121
6.1	109
6.12	90
6.14	89
6.16	124
6.18	116
6.2	96
6.22	104
6.24	84
6.26	110
6.28	103
6.3	97
6.32	80
6.34	104
6.36	89
6.38	90
6.4	107
6.42	83
6.44	110
6.46	96
6.48	88
6.5	112
6.52	100
6.54	106
6.56	98
6.58	95
6.6	71
6.62	102
6.64	93
6.66	88
6.68	88
6.7	84
6.72	73
6.74	93
6.76	87
6.78	93
6.8	73
6.82	83
6.84	79
6.86	71
6.88	77
6.9	91
6.92	97
6.94	94
6.96	79
6.98	98
7	80
7.02	85
7.04	92
7.06	91
7.08	87
7.1	101
7.12	91
7.14	82
7.16	82
7.18	68
7.2	68
7.22	79
7.24	103
7.26	81
7.28	84
7.3	69
7.32	60
7.34	86
7.36	95
7.38	84
7.4	99
7.42	68
7.44	70
7.46	87
7.48	93
7.5	84
7.52	96
7.54	77
7.56	88
7.58	91
7.6	99
7.62	82
7.64	86
7.66	89
7.68	85
7.7	66
7.72	86
7.74	84
7.76	82
7.78	70
7.8	82
7.82	76
7.84	87
7.86	75
7.88	82
7.9	64
7.92	70
7.94	76
7.96	77
7.98	88
8	67
8.02	67
8.04	89
8.06	68
8.08	70
8.1	72
8.12	75
8.14	70
8.16	74
8.18	60
8.2	70
8.22	72
8.24	78
8.26	76
8.28	71
8.3	71
8.32	94
8.34	75
8.36	86
8.38	81
8.4	68
8.42	74
8.44	68
8.46	74
8.48	73
8.5	75
8.52	73
8.54	62
8.56	70
8.58	82
8.6	62
8.62	76
8.64	68
8.66	77
8.68	60
8.7	83
8.72	77
8.74	70
8.76	75
8.78	75
8.8	73
8.82	68
8.84	62
8.86	75
8.88	89
8.9	79
8.92	72
8.94	55
8.96	84
8.98	61
9	75
9.02	83
9.04	62
9.06	65
9.08	67
9.1	63
9.12	64
9.14	58
9.16	70
9.18	67
9.2	75
9.22	75
9.24	69
9.26	72
9.28	73
9.3	70
9.32	64
9.34	70
9.36	66
9.38	59
9.4	62
9.42	46
9.44	63
9.46	57
9.48	46
9.5	70
9.52	61
9.54	65
9.56	60
9.58	63
9.6	62
9.62	82
9.64	68
9.66	77
9.68	72
9.7	69
9.72	58
9.74	47
9.76	58
9.78	72
9.8	84
9.82	70
9.84	56
9.86	51
9.88	62
9.9	67
9.92	60
9.94	53
9.96	52
9.98	73
10	67
10.02	75
10.04	68
10.06	61
10.08	66
10.1	67
10.12	71
10.14	61
10.16	60
10.18	54
10.2	60
10.22	66
10.24	53
10.26	55
10.28	60
10.3	68
10.32	67
10.34	67
10.36	69
10.38	66
10.4	64
10.42	67
10.44	61
10.46	63
10.48	63
10.5	58
10.52	69
10.54	53
10.56	64
10.58	66
10.6	51
10.62	61
10.64	55
10.66	64
10.68	53
10.7	55
10.72	56
10.74	82
10.76	84
10.78	78
10.8	50
10.82	61
10.84	49
10.86	67
10.88	61
10.9	64
10.92	72
10.94	63
10.96	61
10.98	78
11	66
11.02	67
11.04	72
11.06	77
11.08	73
11.1	64
11.12	60
11.14	64
11.16	72
11.18	55
11.2	67
11.22	75
11.24	71
11.26	46
11.28	72
11.3	58
11.32	69
11.34	83
11.36	52
11.38	62
11.4	80
11.42	86
11.44	69
11.46	58
11.48	79
11.5	75
11.52	55
11.54	72
11.56	57
11.58	63
11.6	75
11.62	71
11.64	73
11.66	68
11.68	68
11.7	52
11.72	71
11.74	50
11.76	56
11.78	76
11.8	55
11.82	60
11.84	68
11.86	62
11.88	55
11.9	52
11.92	71
11.94	56
11.96	63
11.98	66
12	54
12.02	62
12.04	46
12.06	65
12.08	53
12.1	72
12.12	49
12.14	55
12.16	45
12.18	67
12.2	46
12.22	72
12.24	64
12.26	66
12.28	63
12.3	58
12.32	60
12.34	63
12.36	54
12.38	51
12.4	59
12.42	44
12.44	54
12.46	54
12.48	70
12.5	54
12.52	76
12.54	46
12.56	55
12.58	49
12.6	54
12.62	66
12.64	67
12.66	59
12.68	59
12.7	56
12.72	53
12.74	63
12.76	57
12.78	43
12.8	60
12.82	71
12.84	49
12.86	35
12.88	48
12.9	42
12.92	52
12.94	50
12.96	54
12.98	60
13	56
13.02	65
13.04	51
13.06	64
13.08	66
13.1	43
13.12	53
13.14	53
13.16	66
13.18	62
13.2	65
13.22	66
13.24	47
13.26	65
13.28	44
13.3	55
13.32	55
13.34	57
13.36	54
13.38	75
13.4	60
13.42	62
13.44	66
13.46	63
13.48	57
13.5	54
13.52	54
13.54	58
13.56	58
13.58	58
13.6	55
13.62	63
13.64	62
13.66	71
13.68	66
13.7	85
13.72	95
13.74	71
13.76	93
13.78	78
13.8	73
13.82	62
13.84	58
13.86	64
13.88	61
13.9	48
13.92	54
13.94	49
13.96	52
13.98	36
14	45
14.02	56
14.04	53
14.06	58
14.08	64
14.1	52
14.12	44
14.14	63
14.16	54
14.18	58
14.2	66
14.22	57
14.24	48
14.26	54
14.28	60
14.3	47
14.32	52
14.34	55
14.36	56
14.38	49
14.4	46
14.42	52
14.44	50
14.46	50
14.48	63
14.5	52
14.52	58
14.54	49
14.56	64
14.58	36
14.6	57
14.62	55
14.64	49
14.66	57
14.68	55
14.7	53
14.72	43
14.74	62
14.76	46
14.78	60
14.8	47
14.82	57
14.84	55
14.86	39
14.88	60
14.9	47
14.92	55
14.94	45
14.96	68
14.98	53
15	53
15.02	63
15.04	46
15.06	48
15.08	53
15.1	68
15.12	58
15.14	59
15.16	80
15.18	81
15.2	77
15.22	92
15.24	75
15.26	60
15.28	57
15.3	53
15.32	56
15.34	43
15.36	41
15.38	53
15.4	52
15.42	52
15.44	43
15.46	50
15.48	46
15.5	59
15.52	37
15.54	39
15.56	56
15.58	49
15.6	53
15.62	48
15.64	49
15.66	49
15.68	52
15.7	59
15.72	46
15.74	55
15.76	39
15.78	53
15.8	53
15.82	39
15.84	55
15.86	66
15.88	42
15.9	56
15.92	54
15.94	50
15.96	53
15.98	52
16	49
16.02	41
16.04	42
16.06	33
16.08	46
16.1	52
16.12	45
16.14	42
16.16	40
16.18	53
16.2	41
16.22	40
16.24	60
16.26	45
16.28	54
16.3	50
16.32	49
16.34	47
16.36	45
16.38	39
16.4	45
16.42	50
16.44	52
16.46	49
16.48	43
16.5	36
16.52	44
16.54	53
16.56	44
16.58	44
16.6	46
16.62	39
16.64	37
16.66	37
16.68	48
16.7	47
16.72	47
16.74	43
16.76	52
16.78	44
16.8	45
16.82	53
16.84	50
16.86	48
16.88	44
16.9	44
16.92	39
16.94	36
16.96	45
16.98	53
17	50
17.02	63
17.04	39
17.06	42
17.08	37
17.1	53
17.12	43
17.14	38
17.16	38
17.18	46
17.2	51
17.22	42
17.24	51
17.26	38
17.28	47
17.3	39
17.32	40
17.34	35
17.36	40
17.38	42
17.4	49
17.42	49
17.44	47
17.46	35
17.48	44
17.5	43
17.52	34
17.54	41
17.56	42
17.58	52
17.6	47
17.62	41
17.64	52
17.66	43
17.68	44
17.7	36
17.72	43
17.74	34
17.76	43
17.78	37
17.8	44
17.82	35
17.84	41
17.86	42
17.88	45
17.9	39
17.92	48
17.94	39
17.96	51
17.98	43
18	51
18.02	29
18.04	36
18.06	42
18.08	32
18.1	35
18.12	47
18.14	36
18.16	40
18.18	37
18.2	37
18.22	34
18.24	46
18.26	42
18.28	32
18.3	36
18.32	41
18.34	39
18.36	32
18.38	30
18.4	36
18.42	36
18.44	47
18.46	43
18.48	45
18.5	37
18.52	32
18.54	45
18.56	43
18.58	50
18.6	43
18.62	34
18.64	34
18.66	44
18.68	31
18.7	34
18.72	38
18.74	37
18.76	40
18.78	50
18.8	30
18.82	41
18.84	48
18.86	48
18.88	43
18.9	39
18.92	43
18.94	26
18.96	36
18.98	45
19	41
19.02	31
19.04	38
19.06	31
19.08	38
19.1	35
19.12	43
19.14	32
19.16	37
19.18	33
19.2	34
19.22	34
19.24	43
19.26	46
19.28	38
19.3	39
19.32	38
19.34	26
19.36	39
19.38	45
19.4	39
19.42	31
19.44	52
19.46	29
19.48	37
19.5	30
19.52	25
19.54	43
19.56	39
19.58	51
19.6	40
19.62	50
19.64	36
19.66	40
19.68	45
19.7	36
19.72	31
19.74	39
19.76	28
19.78	39
19.8	43
19.82	28
19.84	35
19.86	37
19.88	41
19.9	41
19.92	31
19.94	28
19.96	33
19.98	31
20	42
20.02	48
20.04	37
20.06	32
20.08	41
20.1	34
20.12	38
20.14	32
20.16	43
20.18	31
20.2	33
20.22	41
20.24	30
20.26	30
20.28	45
20.3	34
20.32	27
20.34	36
20.36	46
20.38	39
20.4	37
20.42	43
20.44	52
20.46	43
20.48	41
20.5	46
20.52	37
20.54	33
20.56	40
20.58	30
20.6	42
20.62	35
20.64	36
20.66	34
20.68	31
20.7	27
20.72	47
20.74	32
20.76	36
20.78	30
20.8	27
20.82	34
20.84	34
20.86	37
20.88	30
20.9	42
20.92	34
20.94	35
20.96	40
20.98	36
21	32
21.02	36
21.04	33
21.06	27
21.08	34
21.1	20
21.12	35
21.14	36
21.16	31
21.18	35
21.2	29
21.22	42
21.24	29
21.26	38
21.28	33
21.3	50
21.32	42
21.34	36
21.36	39
21.38	50
21.4	37
21.42	40
21.44	44
21.46	41
21.48	44
21.5	31
21.52	35
21.54	46
21.56	43
21.58	27
21.6	46
21.62	26
21.64	39
21.66	39
21.68	48
21.7	37
21.72	43
21.74	34
21.76	36
21.78	31
21.8	36
21.82	30
21.84	35
21.86	39
21.88	34
21.9	28
21.92	38
21.94	35
21.96	37
21.98	31
22	40
22.02	38
22.04	32
22.06	34
22.08	30
22.1	34
22.12	48
22.14	22
22.16	50
22.18	37
22.2	37
22.22	31
22.24	32
22.26	38
22.28	37
22.3	25
22.32	40
22.34	32
22.36	29
22.38	32
22.4	32
22.42	47
22.44	43
22.46	36
22.48	30
22.5	30
22.52	36
22.54	37
22.56	33
22.58	30
22.6	31
22.62	51
22.64	39
22.66	51
22.68	62
22.7	58
22.72	51
22.74	54
22.76	84
22.78	84
22.8	116
22.82	141
22.84	160
22.86	176
22.88	187
22.9	202
22.92	177
22.94	138
22.96	119
22.98	90
23	75
23.02	63
23.04	50
23.06	67
23.08	66
23.1	47
23.12	60
23.14	52
23.16	50
23.18	56
23.2	52
23.22	51
23.24	70
23.26	75
23.28	74
